section name,section type,size
.rodata.camellia_128_ctr_info,rodata,28
.rodata.camellia_128_ecb_info,rodata,28
.rodata.camellia_128_gcm_info,rodata,28
.rodata.camellia_192_cbc_info,rodata,28
.rodata.camellia_192_ccm_info,rodata,28
.rodata.camellia_192_cfb128_info,rodata,28
.rodata.camellia_192_ctr_info,rodata,28
.rodata.camellia_192_ecb_info,rodata,28
.rodata.camellia_192_gcm_info,rodata,28
.rodata.camellia_256_cbc_info,rodata,28
.rodata.camellia_256_ccm_info,rodata,28
.rodata.camellia_256_cfb128_info,rodata,28
.rodata.camellia_256_ctr_info,rodata,28
.rodata.camellia_256_ecb_info,rodata,28
.rodata.camellia_256_gcm_info,rodata,28
.rodata.camellia_info,rodata,48
.rodata.ccm_aes_info,rodata,48
.rodata.ccm_camellia_info,rodata,48
.rodata.chacha20_base_info,rodata,48
.rodata.chacha20_info,rodata,28
.rodata.chachapoly_base_info,rodata,48
.rodata.chachapoly_info,rodata,28
.rodata.des_cbc_info,rodata,28
.rodata.des_ecb_info,rodata,28
.rodata.des_ede3_cbc_info,rodata,28
.rodata.des_ede3_ecb_info,rodata,28
.rodata.des_ede3_info,rodata,48
.rodata.des_ede_cbc_info,rodata,28
.rodata.des_ede_ecb_info,rodata,28
.rodata.des_ede_info,rodata,48
.rodata.des_info,rodata,48
.rodata.gcm_aes_info,rodata,48
.rodata.gcm_camellia_info,rodata,48
.rodata.mbedtls_cipher_definitions,rodata,440
.rodata.xts_aes_info,rodata,48
.text.mbedtls_ct_uchar_mask_of_range,text,16
.text.mbedtls_ct_memcmp,text,40
.text.mbedtls_ct_uint_mask,text,8
.text.mbedtls_ct_size_mask,text,8
.text.mbedtls_ct_size_mask_ge,text,8
.text.mbedtls_ct_size_bool_eq,text,12
.text.mbedtls_ct_mpi_uint_lt,text,20
.text.mbedtls_ct_uint_if,text,14
.text.mbedtls_ct_mpi_uint_cond_assign,text,36
.text.mbedtls_ct_base64_enc_char,text,106
.text.mbedtls_ct_base64_dec_value,text,102
.text.mbedtls_ct_memcpy_if_eq,text,52
.text.mbedtls_ct_memcpy_offset,text,38
.text.mbedtls_ct_hmac,text,278
.text.mbedtls_mpi_safe_cond_assign,text,86
.text.mbedtls_mpi_safe_cond_swap,text,126
.text.mbedtls_mpi_lt_mpi_ct,text,152
.text.mbedtls_ct_rsaes_pkcs1_v15_unpadding,text,376
.text.block_cipher_df,text,354
.text.ctr_drbg_update_internal,text,142
.text.mbedtls_ctr_drbg_reseed_internal,text,176
.text.mbedtls_ctr_drbg_init,text,26
.text.mbedtls_ctr_drbg_free,text,36
.text.mbedtls_ctr_drbg_reseed,text,6
.text.mbedtls_ctr_drbg_seed,text,96
.text.mbedtls_ctr_drbg_random_with_add,text,220
.text.mbedtls_ctr_drbg_random,text,16
.text.mbedtls_des_init,text,8
.text.mbedtls_des_free,text,10
.text.mbedtls_des3_init,text,10
.text.mbedtls_des3_free,text,12
.text.mbedtls_des_setkey,text,792
.text.des3_set2key,text,114
.text.des3_set3key,text,104
.text.mbedtls_des_setkey_enc,text,10
.text.mbedtls_des_setkey_dec,text,56
.text.mbedtls_des3_set2key_enc,text,30
.text.mbedtls_des3_set2key_dec,text,32
.text.mbedtls_des3_set3key_enc,text,30
.text.mbedtls_des3_set3key_dec,text,32
.text.mbedtls_des_crypt_ecb,text,520
.text.mbedtls_des_crypt_cbc,text,168
.text.mbedtls_des3_crypt_ecb,text,1076
.text.mbedtls_des3_crypt_cbc,text,168
.rodata.LHs,rodata,64
.rodata.RHs,rodata,64
.rodata.SB1,rodata,256
.rodata.SB2,rodata,256
.rodata.SB3,rodata,256
.rodata.SB4,rodata,256
.rodata.SB5,rodata,256
.rodata.SB6,rodata,256
.rodata.SB7,rodata,256
.rodata.SB8,rodata,256
.text.dhm_read_bignum,text,64
.text.dhm_check_range,text,72
.text.dhm_random_below,text,38
.text.dhm_make_common,text,132
.text.mbedtls_dhm_init,text,8
.text.mbedtls_dhm_read_params,text,82
.text.mbedtls_dhm_make_params,text,182
.text.mbedtls_dhm_set_group,text,50
.text.mbedtls_dhm_read_public,text,32
.text.mbedtls_dhm_make_public,text,76
.text.mbedtls_dhm_calc_secret,text,540
.text.mbedtls_dhm_free,text,96
.text.mbedtls_ecdh_gen_public,text,50
.text.mbedtls_ecdh_compute_shared,text,84
.text.mbedtls_ecdh_init,text,72
.text.mbedtls_ecdh_setup,text,24
.text.mbedtls_ecdh_free,text,72
.text.mbedtls_ecdh_make_params,text,108
.text.mbedtls_ecdh_read_params,text,64
.text.mbedtls_ecdh_get_params,text,96
.text.mbedtls_ecdh_make_public,text,76
.text.mbedtls_ecdh_read_public,text,44
.text.mbedtls_ecdh_calc_secret,text,124
.text.derive_mpi,text,88
.text.mbedtls_ecdsa_can_do,text,16
.text.ecdsa_sign_restartable.isra.1,text,420
.text.ecdsa_sign_det_restartable.isra.2,text,260
.text.ecdsa_verify_restartable.isra.3,text,316
.text.mbedtls_ecdsa_write_signature_restartable,text,180
.text.mbedtls_ecdsa_write_signature,text,32
.text.mbedtls_ecdsa_read_signature_restartable,text,160
.text.mbedtls_ecdsa_read_signature,text,18
.text.mbedtls_ecdsa_init,text,4
.text.mbedtls_ecdsa_free,text,8
.text.mbedtls_ecdsa_from_keypair,text,56
.rodata.ecdsa_sign_det_restartable.isra.2.str1.1,rodata,17
.text.ecp_drbg_random,text,4
.text.ecp_drbg_seed,text,76
.text.mbedtls_mpi_mul_mod,text,160
.text.ecp_randomize_mxz,text,92
.text.ecp_randomize_jac,text,156
.text.ecp_normalize_jac,text,144
.text.ecp_safe_invert_jac,text,70
.text.mbedtls_mpi_sub_mod,text,60
.text.mbedtls_mpi_add_mod.part.2,text,38
.text.mbedtls_mpi_add_mod,text,32
.text.ecp_normalize_jac_many.part.4,text,428
.text.ecp_select_comb,text,100
.text.mbedtls_ecp_point_free.part.6,text,28
.text.mbedtls_mpi_shift_l_mod.constprop.17,text,30
.text.ecp_double_jac,text,652
.text.mbedtls_ecp_grp_id_list,text,52
.text.mbedtls_ecp_curve_info_from_grp_id,text,32
.text.mbedtls_ecp_curve_info_from_tls_id,text,28
.text.mbedtls_ecp_get_type,text,20
.text.mbedtls_ecp_point_init,text,28
.text.mbedtls_ecp_group_init,text,66
.text.mbedtls_ecp_keypair_init,text,28
.text.mbedtls_ecp_point_free,text,8
.text.mbedtls_ecp_group_free,text,98
.text.mbedtls_ecp_keypair_free,text,32
.text.mbedtls_ecp_copy,text,44
.text.mbedtls_ecp_group_copy,text,6
.text.mbedtls_ecp_set_zero,text,40
.text.ecp_add_mixed,text,604
.text.ecp_mul_comb.isra.12,text,1036
.text.mbedtls_ecp_is_zero,text,18
.text.mbedtls_ecp_point_write_binary,text,216
.text.mbedtls_ecp_point_read_binary,text,224
.text.mbedtls_ecp_tls_read_point,text,48
.text.mbedtls_ecp_tls_write_point,text,48
.text.mbedtls_ecp_tls_read_group_id,text,68
.text.mbedtls_ecp_tls_write_group,text,56
.text.mbedtls_ecp_check_pubkey,text,464
.text.mbedtls_ecp_check_privkey,text,116
.text.mbedtls_ecp_mul_restartable,text,912
.text.mbedtls_ecp_mul,text,22
.text.mbedtls_ecp_mul_shortcuts,text,140
.text.mbedtls_ecp_muladd_restartable,text,116
.text.mbedtls_ecp_gen_privkey,text,152
.text.mbedtls_ecp_check_pub_priv,text,180
.rodata.ecp_supported_curves,rodata,168
.rodata.ecp_x25519_bad_point_1,rodata,12
.rodata.ecp_x25519_bad_point_2,rodata,12
.rodata.x25519_bad_point_1,rodata,32
.rodata.x25519_bad_point_2,rodata,32
.text.add64,text,56
.text.add32,text,24
.text.sub32,text,22
.text.mbedtls_ecp_fix_negative,text,70
.text.ecp_mod_p448,text,220
.text.ecp_mod_p255,text,132
.text.ecp_mod_p521,text,98
.text.ecp_mod_p384,text,1542
.text.ecp_mod_p256,text,1196
.text.ecp_mod_p224,text,612
.text.ecp_mod_koblitz.constprop.0,text,230
.text.ecp_mod_p192k1,text,12
.text.ecp_mod_p224k1,text,12
.text.ecp_mod_p256k1,text,12
.text.ecp_mod_p192,text,204
.text.mbedtls_ecp_group_load,text,1356
.rodata.brainpoolP256r1_a,rodata,32
.rodata.brainpoolP256r1_b,rodata,32
.rodata.brainpoolP256r1_gx,rodata,32
.rodata.brainpoolP256r1_gy,rodata,32
.rodata.brainpoolP256r1_n,rodata,32
.rodata.brainpoolP256r1_p,rodata,32
.rodata.brainpoolP384r1_a,rodata,48
.rodata.brainpoolP384r1_b,rodata,48
.rodata.brainpoolP384r1_gx,rodata,48
.rodata.brainpoolP384r1_gy,rodata,48
.rodata.brainpoolP384r1_n,rodata,48
.rodata.brainpoolP384r1_p,rodata,48
.rodata.brainpoolP512r1_a,rodata,64
.rodata.brainpoolP512r1_b,rodata,64
.rodata.brainpoolP512r1_gx,rodata,64
.rodata.brainpoolP512r1_gy,rodata,64
.rodata.brainpoolP512r1_n,rodata,64
.rodata.brainpoolP512r1_p,rodata,64
.rodata.curve25519_part_of_n,rodata,16
.rodata.curve448_part_of_n,rodata,28
.rodata.secp192k1_a,rodata,4
.rodata.secp192k1_b,rodata,4
.rodata.secp192k1_gx,rodata,24
.rodata.secp192k1_gy,rodata,24
.rodata.secp192k1_n,rodata,24
.rodata.secp192k1_p,rodata,24
.rodata.secp192r1_b,rodata,24
.rodata.secp192r1_gx,rodata,24
.rodata.secp192r1_gy,rodata,24
.rodata.secp192r1_n,rodata,24
.rodata.secp192r1_p,rodata,24
.rodata.secp224k1_a,rodata,4
.rodata.secp224k1_b,rodata,4
.rodata.secp224k1_gx,rodata,28
.rodata.secp224k1_gy,rodata,28
.rodata.secp224k1_n,rodata,32
.rodata.secp224k1_p,rodata,28
.rodata.secp224r1_b,rodata,28
.rodata.secp224r1_gx,rodata,28
.rodata.secp224r1_gy,rodata,28
.rodata.secp224r1_n,rodata,28
.rodata.secp224r1_p,rodata,32
.rodata.secp256k1_a,rodata,4
.rodata.secp256k1_b,rodata,4
.rodata.secp256k1_gx,rodata,32
.rodata.secp256k1_gy,rodata,32
.rodata.secp256k1_n,rodata,32
.rodata.secp256k1_p,rodata,32
.rodata.secp256r1_b,rodata,32
.rodata.secp256r1_gx,rodata,32
.rodata.secp256r1_gy,rodata,32
.rodata.secp256r1_n,rodata,32
.rodata.secp256r1_p,rodata,32
.rodata.secp384r1_b,rodata,48
.rodata.secp384r1_gx,rodata,48
.rodata.secp384r1_gy,rodata,48
.rodata.secp384r1_n,rodata,48
.rodata.secp384r1_p,rodata,48
.rodata.secp521r1_b,rodata,68
.rodata.secp521r1_gx,rodata,68
.rodata.secp521r1_gy,rodata,68
.rodata.secp521r1_n,rodata,68
.rodata.secp521r1_p,rodata,68
.text.entropy_update,text,118
.text.entropy_gather_internal.part.0,text,126
.text.mbedtls_entropy_func.part.1,text,228
.text.mbedtls_entropy_init,text,120
.text.mbedtls_entropy_free,text,52
.text.mbedtls_entropy_func,text,14
.text.mbedtls_hardclock_poll,text,44
.text.mbedtls_havege_poll,text,26
.text.gcm_mult,text,392
.text.mbedtls_gcm_init,text,10
.text.mbedtls_gcm_setkey,text,398
.text.mbedtls_gcm_starts,text,358
.text.mbedtls_gcm_update,text,262
.text.mbedtls_gcm_finish,text,246
.text.mbedtls_gcm_crypt_and_tag,text,70
.text.mbedtls_gcm_auth_decrypt,text,82
.text.mbedtls_gcm_free,text,26
.rodata.last4,rodata,128
.text.havege_fill,text,3724
.text.mbedtls_havege_init,text,20
.text.mbedtls_havege_free,text,12
.text.mbedtls_havege_random,text,82
.text.mbedtls_hmac_drbg_init,text,18
.text.mbedtls_hmac_drbg_update_ret,text,212
.text.hmac_drbg_reseed_core,text,160
.text.mbedtls_hmac_drbg_seed_buf,text,76
.text.mbedtls_hmac_drbg_reseed,text,6
.text.mbedtls_hmac_drbg_random_with_add,text,192
.text.mbedtls_hmac_drbg_random,text,16
.text.mbedtls_hmac_drbg_free,text,26
.text.aes_gen_tables,text,988
.text.mbedtls_gf128mul_x_ble,text,178
.text.mbedtls_aes_init,text,10
.text.mbedtls_aes_free,text,12
.text.mbedtls_aes_xts_init,text,20
.text.mbedtls_aes_xts_free,text,24
.text.mbedtls_aes_setkey_enc,text,512
.text.mbedtls_aes_setkey_dec,text,220
.text.mbedtls_aes_xts_setkey_enc,text,60
.text.mbedtls_aes_xts_setkey_dec,text,60
.text.mbedtls_internal_aes_encrypt,text,888
.text.mbedtls_aes_encrypt,text,4
.text.mbedtls_internal_aes_decrypt,text,900
.text.mbedtls_aes_decrypt,text,4
.text.mbedtls_aes_crypt_ecb,text,28
.text.mbedtls_aes_crypt_cbc,text,166
.text.mbedtls_aes_crypt_xts,text,288
.text.mbedtls_aes_crypt_cfb128,text,126
.text.mbedtls_aes_crypt_cfb8,text,102
.text.mbedtls_aes_crypt_ofb,text,80
.text.mbedtls_aes_crypt_ctr,text,100
.text.debug_send_line.isra.0,text,14
.text.mbedtls_debug_print_mpi.part.1,text,204
.text.mbedtls_debug_set_threshold,text,12
.text.mbedtls_debug_print_msg,text,96
.text.mbedtls_debug_print_ret,text,96
.text.mbedtls_debug_print_buf,text,320
.text.mbedtls_debug_print_mpi,text,40
.text.mbedtls_debug_print_ecp.part.2,text,100
.text.mbedtls_debug_print_ecp,text,36
.text.mbedtls_debug_print_crt,text,392
.text.mbedtls_debug_printf_ecdh,text,72
.rodata.mbedtls_debug_print_buf.str1.1,rodata,38
.rodata.mbedtls_debug_print_crt.str1.1,rodata,54
.rodata.mbedtls_debug_print_ecp.part.2.str1.1,rodata,12
.rodata.mbedtls_debug_print_mpi.part.1.str1.1,rodata,29
.rodata.mbedtls_debug_print_ret.str1.1,rodata,28
.rodata.mbedtls_debug_printf_ecdh.str1.1,rodata,25
.text.mbedtls_sha256_init,text,8
.text.mbedtls_sha256_free,text,10
.text.mbedtls_sha256_clone,text,10
.text.mbedtls_sha256_starts_ret,text,164
.text.mbedtls_internal_sha256_process,text,1740
.text.mbedtls_sha256_update_ret,text,122
.text.mbedtls_sha256_finish_ret,text,296
.text.mbedtls_sha256_ret,text,66
.rodata.K,rodata,896
.text.mbedtls_md_list,text,8
.text.mbedtls_md_info_from_type,text,24
.text.mbedtls_md_init,text,8
.text.mbedtls_md_free,text,102
.text.mbedtls_md_clone,text,100
.text.mbedtls_md_setup,text,184
.text.mbedtls_md_starts,text,76
.text.mbedtls_md_update,text,64
.text.mbedtls_md_finish,text,64
.text.mbedtls_md,text,104
.text.mbedtls_md_hmac_starts,text,192
.text.mbedtls_md_hmac_update,text,32
.text.mbedtls_md_hmac_finish,text,84
.text.mbedtls_md_hmac_reset,text,44
.text.mbedtls_md_get_size,text,6
.text.mbedtls_md_get_type,text,6
.text.mbedtls_md_get_name,text,6
.rodata.mbedtls_md5_info,rodata,8
.rodata.mbedtls_md_info_from_string.str1.1,rodata,10
.rodata.mbedtls_ripemd160_info,rodata,8
.rodata.mbedtls_sha1_info,rodata,8
.rodata.mbedtls_sha224_info,rodata,8
.rodata.mbedtls_sha256_info,rodata,8
.rodata.mbedtls_sha384_info,rodata,8
.rodata.mbedtls_sha512_info,rodata,8
.rodata.supported_digests,rodata,32
.text.mbedtls_md5_init,text,8
.text.mbedtls_md5_free,text,10
.text.mbedtls_md5_clone,text,10
.text.mbedtls_md5_starts_ret,text,44
.text.mbedtls_internal_md5_process,text,2240
.text.mbedtls_md5_update_ret,text,122
.text.mbedtls_md5_finish_ret,text,212
.text.mbedtls_md5_ret,text,92
.text.net_would_block,text,52
.text.mbedtls_net_init,text,8
.text.mbedtls_net_connect,text,142
.text.mbedtls_net_bind,text,212
.text.mbedtls_net_accept,text,304
.text.mbedtls_net_set_block,text,30
.text.mbedtls_net_set_nonblock,text,30
.text.mbedtls_net_poll,text,228
.text.mbedtls_net_usleep,text,52
.text.mbedtls_net_recv,text,84
.text.mbedtls_net_recv_timeout,text,168
.text.mbedtls_net_send,text,84
.text.mbedtls_net_free,text,30
.text.oid_sig_alg_from_asn1,text,48
.text.mbedtls_oid_get_attr_short_name,text,52
.text.mbedtls_oid_get_x509_ext_type,text,52
.text.mbedtls_oid_get_extended_key_usage,text,52
.text.mbedtls_oid_get_certificate_policies,text,52
.text.mbedtls_oid_get_sig_alg_desc,text,24
.text.mbedtls_oid_get_sig_alg,text,30
.text.mbedtls_oid_get_pk_alg,text,52
.text.mbedtls_oid_get_oid_by_pk_alg,text,40
.text.mbedtls_oid_get_ec_grp,text,52
.text.mbedtls_oid_get_oid_by_ec_grp,text,40
.text.mbedtls_oid_get_cipher_alg,text,52
.text.mbedtls_oid_get_md_alg,text,52
.text.mbedtls_oid_get_oid_by_md,text,40
.text.mbedtls_oid_get_md_hmac,text,52
.text.mbedtls_oid_get_pkcs12_pbe_alg,text,56
.text.mbedtls_oid_get_numeric_string,text,152
.rodata.mbedtls_oid_get_numeric_string.str1.1,rodata,140
.rodata.oid_certificate_policies,rodata,32
.rodata.oid_cipher_alg,rodata,60
.rodata.oid_ecp_grp,rodata,240
.rodata.oid_ext_key_usage,rodata,128
.rodata.oid_md_alg,rodata,160
.rodata.oid_md_hmac,rodata,120
.rodata.oid_pk_alg,rodata,80
.rodata.oid_pkcs12_pbe_alg,rodata,60
.rodata.oid_sig_alg,rodata,280
.rodata.oid_x509_ext,rodata,140
.rodata.oid_x520_attr_type,rodata,400
.text.pem_get_iv,text,92
.text.pem_pbkdf1,text,210
.text.pem_des3_decrypt,text,88
.text.pem_aes_decrypt,text,94
.text.mbedtls_pem_init,text,8
.text.mbedtls_pem_read_buffer,text,844
.text.mbedtls_pem_free,text,38
.rodata.mbedtls_pem_read_buffer.str1.1,rodata,150
.text.pk_hashlen_helper.part.0,text,44
.text.mbedtls_pk_init,text,8
.text.mbedtls_pk_free,text,30
.text.mbedtls_pk_info_from_type,text,24
.text.mbedtls_pk_setup,text,44
.text.mbedtls_pk_can_do,text,16
.text.mbedtls_pk_verify_restartable,text,80
.text.mbedtls_pk_verify,text,22
.text.mbedtls_pk_sign_restartable,text,88
.text.mbedtls_pk_sign,text,32
.text.mbedtls_pk_decrypt,text,40
.text.mbedtls_pk_encrypt,text,40
.text.mbedtls_pk_get_bitlen,text,16
.text.mbedtls_pk_debug,text,36
.text.mbedtls_pk_get_name,text,20
.text.mbedtls_pk_get_type,text,10
.text.mbedtls_pk_verify_ext,text,204
.rodata.CSWTCH.6,rodata,16
.rodata.mbedtls_pk_get_name.str1.1,rodata,11
.text.rsa_can_do,text,12
.text.rsa_debug,text,36
.text.eckey_can_do,text,12
.text.eckey_get_bitlen,text,4
.text.eckey_debug,text,20
.text.eckeydh_can_do,text,12
.text.ecdsa_can_do,text,8
.text.rsa_free_wrap,text,18
.text.rsa_alloc_wrap,text,26
.text.rsa_check_pair_wrap,text,4
.text.rsa_get_bitlen,text,10
.text.rsa_encrypt_wrap,text,68
.text.rsa_decrypt_wrap,text,68
.text.rsa_sign_wrap,text,54
.text.rsa_verify_wrap,text,76
.text.eckey_free_wrap,text,18
.text.eckey_alloc_wrap,text,22
.text.eckey_check_pair,text,4
.text.ecdsa_alloc_wrap,text,22
.text.ecdsa_free_wrap,text,18
.text.ecdsa_sign_wrap,text,4
.text.eckey_sign_wrap,text,72
.text.ecdsa_verify_wrap,text,32
.text.eckey_verify_wrap,text,64
.rodata.eckey_debug.str1.1,rodata,8
.rodata.mbedtls_ecdsa_info,rodata,48
.rodata.mbedtls_eckey_info,rodata,48
.rodata.mbedtls_eckeydh_info,rodata,48
.rodata.mbedtls_rsa_info,rodata,48
.rodata.rsa_debug.str1.1,rodata,12
.text.pkcs12_fill_buffer,text,44
.text.mbedtls_pkcs12_derivation,text,536
.text.pkcs12_pbe_derive_key_iv,text,236
.text.mbedtls_pkcs12_pbe_sha1_rc4_128,text,96
.text.mbedtls_pkcs12_pbe,text,236
.text.mbedtls_pkcs5_pbkdf2_hmac,text,274
.text.mbedtls_pkcs5_pbes2,text,500
.rodata.mbedtls_pkcs5_pbes2.str1.1,rodata,10
.text.mbedtls_pk_rsa,text,28
.text.mbedtls_pk_ec,text,60
.text.pk_get_rsapubkey,text,192
.text.pk_use_ecparams,text,736
.text.pk_get_pk_alg,text,84
.text.asn1_get_nonzero_mpi,text,36
.text.pk_parse_key_pkcs1_der,text,428
.text.pk_parse_key_sec1_der,text,400
.text.pk_parse_key_pkcs8_unencrypted_der,text,240
.text.pk_parse_key_pkcs8_encrypted_der,text,272
.text.mbedtls_pk_load_file,text,160
.text.mbedtls_pk_parse_subpubkey,text,272
.text.mbedtls_pk_parse_key,text,600
.text.mbedtls_pk_parse_keyfile,text,78
.rodata.mbedtls_pk_load_file.str1.1,rodata,12
.rodata.mbedtls_pk_parse_key.str1.1,rodata,250
.rodata.pk_parse_key_pkcs8_encrypted_der.str1.1,rodata,21
.rodata.pk_use_ecparams.str1.1,rodata,8
.text.pk_write_ec_pubkey,text,72
.text.pk_write_ec_param.isra.0,text,34
.text.mbedtls_pk_write_pubkey,text,232
.text.mbedtls_pk_write_pubkey_der,text,226
.text.platform_calloc_uninit,text,28
.text.platform_free_uninit,text,4
.text.mbedtls_calloc,text,12
.text.mbedtls_free,text,12
.text.mbedtls_platform_zeroize,text,20
.text.mbedtls_platform_gmtime_r,text,24
.text.poly1305_process,text,798
.text.mbedtls_poly1305_init,text,6
.text.mbedtls_poly1305_free,text,10
.text.mbedtls_poly1305_starts,text,224
.text.mbedtls_poly1305_update,text,122
.text.mbedtls_poly1305_finish,text,364
.text.mbedtls_ripemd160_init,text,8
.text.mbedtls_ripemd160_free,text,10
.text.mbedtls_ripemd160_clone,text,10
.text.mbedtls_ripemd160_starts_ret,text,52
.text.mbedtls_internal_ripemd160_process,text,4932
.text.mbedtls_ripemd160_update_ret.part.0,text,120
.text.mbedtls_ripemd160_update_ret,text,10
.text.mbedtls_ripemd160_finish_ret,text,208
.text.mbedtls_ripemd160_ret,text,62
.rodata.ripemd160_padding,rodata,64
.text.mgf_mask,text,174
.text.rsa_rsassa_pkcs1_v15_encode,text,280
.text.rsa_check_context.isra.1,text,184
.text.mbedtls_rsa_import,text,136
.text.mbedtls_rsa_import_raw,text,130
.text.mbedtls_rsa_complete,text,444
.text.mbedtls_rsa_export_raw,text,248
.text.mbedtls_rsa_export,text,212
.text.mbedtls_rsa_export_crt,text,148
.text.mbedtls_rsa_init,text,20
.text.mbedtls_rsa_set_padding,text,6
.text.mbedtls_rsa_get_len,text,4
.text.mbedtls_rsa_check_pubkey,text,72
.text.mbedtls_rsa_check_privkey,text,108
.text.mbedtls_rsa_check_pub_priv,text,56
.text.mbedtls_rsa_public,text,124
.text.mbedtls_rsa_private,text,976
.text.rsa_rsassa_pss_sign,text,416
.text.mbedtls_rsa_rsaes_oaep_encrypt,text,296
.text.mbedtls_rsa_rsaes_pkcs1_v15_encrypt,text,216
.text.mbedtls_rsa_pkcs1_encrypt,text,60
.text.mbedtls_rsa_rsaes_oaep_decrypt,text,420
.text.mbedtls_rsa_rsaes_pkcs1_v15_decrypt,text,116
.text.mbedtls_rsa_pkcs1_decrypt,text,64
.text.mbedtls_rsa_rsassa_pss_sign,text,36
.text.mbedtls_rsa_rsassa_pkcs1_v15_sign,text,224
.text.mbedtls_rsa_pkcs1_sign,text,44
.text.mbedtls_rsa_rsassa_pss_verify_ext,text,432
.text.mbedtls_rsa_rsassa_pss_verify,text,50
.text.mbedtls_rsa_rsassa_pkcs1_v15_verify,text,188
.text.mbedtls_rsa_pkcs1_verify,text,44
.text.mbedtls_rsa_free,text,114
.text.mbedtls_rsa_gen_key,text,496
.text.mbedtls_rsa_copy,text,254
.text.mbedtls_rsa_deduce_primes,text,480
.text.mbedtls_rsa_deduce_private_exponent,text,188
.text.mbedtls_rsa_validate_crt,text,268
.text.mbedtls_rsa_validate_params,text,432
.text.mbedtls_rsa_deduce_crt,text,132
.text.mbedtls_sha1_init,text,8
.text.mbedtls_sha1_free,text,10
.text.mbedtls_sha1_clone,text,10
.text.mbedtls_sha1_starts_ret,text,52
.text.mbedtls_sha1_starts,text,4
.text.mbedtls_internal_sha1_process,text,4000
.text.mbedtls_sha1_update_ret,text,122
.text.mbedtls_sha1_update,text,4
.text.mbedtls_sha1_finish_ret,text,232
.text.mbedtls_sha1_finish,text,4
.text.mbedtls_sha1_ret,text,62
.text.mbedtls_sha512_init,text,8
.text.mbedtls_sha512_free,text,10
.text.mbedtls_sha512_clone,text,10
.text.mbedtls_sha512_starts_ret,text,312
.text.mbedtls_internal_sha512_process,text,3512
.text.mbedtls_sha512_update_ret,text,176
.text.mbedtls_sha512_finish_ret,text,800
.text.mbedtls_sha512_ret,text,66
.text.mbedtls_ssl_ciphersuite_from_id,text,32
.text.mbedtls_ssl_list_ciphersuites,text,76
.text.mbedtls_ssl_get_ciphersuite_name,text,20
.text.mbedtls_ssl_get_ciphersuite_sig_pk_alg,text,44
